ht, bear, bid, cmd, dt
14.6729564667, -0.0654845386744, 4, 10, 0.0333333350718
14.6708574295, -0.0127153526992, 4, 10, 0.0333333350718
14.6693992615, 0.0557945072651, 4, 10, 0.0333333350718
14.6688919067, 0.0703678205609, 4, 10, 0.0333333350718
-1000, -1000, -1000, 10, 0.0333333350718
27.6190261841, -0.518474698067, 2, 10, 0.0333333350718
14.6727428436, 0.175103127956, 4, 10, 0.0333333350718
14.675693512, 0.216374307871, 4, 10, 0.0333333350718
14.6793079376, 0.185580551624, 4, 10, 0.0333333350718
27.5957336426, -0.582615852356, 2, 10, 0.0333333350718
14.6875362396, 0.183043897152, 4, 10, 0.0333333350718
14.692782402, 0.184737294912, 4, 10, 0.0333333350718
27.5977191925, -0.546363353729, 2, 10, 0.0333333350718
27.5983562469, -0.520657539368, 2, 10, 0.0333333350718
27.6018829346, -0.467838644981, 2, 10, 0.0333333350718
14.7193212509, 0.29144987464, 4, 10, 0.0333333350718
-1000, -1000, -1000, 10, 0.0333333350718
14.7361373901, 0.335608661175, 4, 10, 0.0333333350718
14.7457094193, 0.506203949451, 4, 10, 0.0333333350718
27.668510437, -0.271107852459, 2, 10, 0.0333333350718
14.7665281296, 0.527257144451, 4, 10, 0.0333333350718
14.7780694962, 0.566992402077, 4, 10, 0.0333333350718
14.7898206711, 0.460413336754, 4, 10, 0.0333333350718
14.8012332916, 0.489215701818, 4, 10, 0.0333333350718
27.8010807037, -0.236003771424, 2, 10, 0.0333333350718
14.8274393082, 0.511119246483, 4, 10, 0.0333333350718
27.8637371063, -0.201961576939, 2, 10, 0.0333333350718
14.8553218842, 0.477561861277, 4, 10, 0.0333333350718
14.8709526062, 0.501179277897, 4, 10, 0.0333333350718
14.8882894516, 0.566939592361, 4, 10, 0.0333333350718
28.0064163208, -0.114081725478, 2, 10, 0.0333333350718
-1000, -1000, -1000, 10, 0.0333333350718
-1000, -1000, -1000, 10, 0.0333333350718
28.117395401, 0.0353082716465, 2, 10, 0.0333333350718
28.1711502075, 0.0500384606421, 2, 10, 0.0333333350718
28.2245178223, 0.0218021571636, 2, 10, 0.0333333350718
28.268415451, 0.109867654741, 2, 10, 0.0333333350718
-1000, -1000, -1000, 10, 0.0333333350718
28.384563446, 0.0742117539048, 2, 10, 0.0333333350718
28.4331970215, 0.140527799726, 2, 10, 0.0333333350718
28.4819526672, 0.174858823419, 2, 10, 0.0333333350718
28.5483665466, 0.0991613864899, 2, 10, 0.0333333350718
-1000, -1000, -1000, 10, 0.0333333350718
28.6656093597, 0.0962718650699, 2, 10, 0.0333333350718
28.7266674042, 0.155811682343, 2, 10, 0.0333333350718
28.7884178162, 0.0786915868521, 2, 10, 0.0333333350718
28.8540668488, 0.0976524427533, 2, 10, 0.0333333350718
-1000, -1000, -1000, 10, 0.0333333350718
-1000, -1000, -1000, 10, 0.0333333350718
-1000, -1000, -1000, 10, 0.0333333350718
29.1514930725, 0.273749649525, 2, 10, 0.0333333350718
29.2187366486, 0.353448659182, 2, 10, 0.0333333350718
29.286277771, 0.320265114307, 2, 10, 0.0333333350718
29.360742569, 0.369527935982, 2, 10, 0.0333333350718
29.4390487671, 0.404932111502, 2, 10, 0.0333333350718
29.5094413757, 0.446007907391, 2, 10, 0.0333333350718
29.5910549164, 0.455880105495, 2, 10, 0.0333333350718
29.6760044098, 0.319274872541, 2, 10, 0.0333333350718
29.764755249, 0.341050863266, 2, 10, 0.0333333350718
-1000, -1000, -1000, 10, 0.0333333350718
29.9203624725, 0.318189144135, 2, 10, 0.0333333350718
30.0002593994, 0.412822753191, 2, 10, 0.0333333350718
-1000, -1000, -1000, 10, 0.0333333350718
-1000, -1000, -1000, 10, 0.0333333350718
30.2751464844, 0.559980690479, 2, 10, 0.0333333350718
-1000, -1000, -1000, 10, 0.0333333350718
-1000, -1000, -1000, 10, 0.0333333350718
20.5075912476, -0.519630610943, 0, 10, 0.0333333350718
-1000, -1000, -1000, 10, 0.0333333350718
20.5625724792, -0.517868280411, 0, 10, 0.0333333350718
-1000, -1000, -1000, 10, 0.0333333350718
20.6139659882, -0.441143870354, 0, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
20.663225174, -0.422104358673, 0, 11, 0.0333333350718
20.6911849976, -0.495568424463, 0, 11, 0.0333333350718
20.7235660553, -0.525859892368, 0, 11, 0.0333333350718
20.7478637695, -0.494984954596, 0, 11, 0.0333333350718
20.7759189606, -0.436557918787, 0, 11, 0.0333333350718
20.8077850342, -0.463107079268, 0, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
21.0206851959, -0.219733223319, 0, 11, 0.0333333350718
21.0580615997, -0.166465893388, 0, 11, 0.0333333350718
21.0975036621, -0.104614831507, 0, 11, 0.0333333350718
21.1364898682, -0.20396079123, 0, 11, 0.0333333350718
21.1690616608, -0.0745352953672, 0, 11, 0.0333333350718
21.2130813599, -0.130392417312, 0, 11, 0.0333333350718
21.2617530823, -0.0971673280001, 0, 11, 0.0333333350718
21.3078975677, -0.208918407559, 0, 11, 0.0333333350718
21.3460674286, -0.195858716965, 0, 11, 0.0333333350718
21.3933620453, -0.140062600374, 0, 11, 0.0333333350718
21.4332370758, -0.155210331082, 0, 11, 0.0333333350718
21.4694881439, -0.0582662597299, 0, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
21.5558280945, 0.0771234855056, 0, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
21.6992931366, 0.168245986104, 0, 11, 0.0333333350718
21.742181778, 0.175435870886, 0, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
21.8610210419, 0.230972826481, 0, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
21.9420986176, 0.185836881399, 0, 11, 0.0333333350718
21.9905662537, 0.186136186123, 0, 11, 0.0333333350718
22.0289421082, 0.271427094936, 0, 11, 0.0333333350718
22.0638237, 0.29589048028, 0, 11, 0.0333333350718
22.1058349609, 0.167616218328, 0, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
22.194355011, 0.337500393391, 0, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
22.2818527222, 0.466744154692, 0, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
22.3652896881, 0.487146049738, 0, 11, 0.0333333350718
22.3925685883, 0.428555101156, 0, 11, 0.0333333350718
22.4226989746, 0.583111703396, 0, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
22.5023555756, 0.542769014835, 0, 11, 0.0333333350718
22.5371398926, 0.558665275574, 0, 11, 0.0333333350718
22.5655593872, 0.458717465401, 0, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
21.8067855835, -0.530920684338, 1, 11, 0.0333333350718
21.8506145477, -0.486928105354, 1, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
21.9432220459, -0.328061491251, 1, 11, 0.0333333350718
21.9893436432, -0.426090210676, 1, 11, 0.0333333350718
22.0424613953, -0.407131314278, 1, 11, 0.0333333350718
22.0915470123, -0.265511184931, 1, 11, 0.0333333350718
22.1472969055, -0.260747045279, 1, 11, 0.0333333350718
22.195684433, -0.268177807331, 1, 11, 0.0333333350718
22.2455654144, -0.382284522057, 1, 11, 0.0333333350718
22.2967395782, -0.399589538574, 1, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
22.5069789886, -0.262683451176, 1, 11, 0.0333333350718
22.5695381165, -0.266305923462, 1, 11, 0.0333333350718
-1000, -1000, -1000, 11, 0.0333333350718
22.6710414886, -0.149612158537, 1, 12, 0.0333333350718
22.717464447, -0.0926796421409, 1, 12, 0.0333333350718
22.7619667053, -0.0598041601479, 1, 12, 0.0333333350718
22.7984104156, -0.120834410191, 1, 12, 0.0333333350718
22.8372917175, 0.0228351466358, 1, 12, 0.0333333350718
-1000, -1000, -1000, 12, 0.0333333350718
22.9100971222, -0.0315918438137, 1, 12, 0.0333333350718
22.9465370178, -0.0532316826284, 1, 12, 0.0333333350718
-1000, -1000, -1000, 12, 0.0333333350718
23.0207271576, 0.000901610881556, 1, 12, 0.0333333350718
-1000, -1000, -1000, 12, 0.0333333350718
-1000, -1000, -1000, 12, 0.0333333350718
23.1250572205, 0.0284758619964, 1, 12, 0.0333333350718
23.163028717, 0.103408955038, 1, 12, 0.0333333350718
-1000, -1000, -1000, 12, 0.0333333350718
-1000, -1000, -1000, 12, 0.0333333350718
23.2567520142, 0.10422424227, 1, 12, 0.0333333350718
23.2830467224, 0.269405424595, 1, 12, 0.0333333350718
23.3121566772, 0.253603428602, 1, 12, 0.0333333350718
23.3437957764, 0.32138890028, 1, 12, 0.0333333350718
23.3691959381, 0.316386431456, 1, 12, 0.0333333350718
23.3940258026, 0.287040799856, 1, 12, 0.0333333350718
23.4154624939, 0.260845392942, 1, 12, 0.0333333350718
-1000, -1000, -1000, 12, 0.0333333350718
-1000, -1000, -1000, 12, 0.0333333350718
23.4964046478, 0.35427492857, 1, 12, 0.0333333350718
23.5167751312, 0.367178887129, 1, 12, 0.0333333350718
23.5407218933, 0.295614510775, 1, 12, 0.0333333350718
23.5645561218, 0.236859127879, 1, 12, 0.0333333350718
23.5833187103, 0.391287565231, 1, 12, 0.0333333350718
23.6069984436, 0.275001049042, 1, 12, 0.0333333350718
23.6277751923, 0.334534853697, 1, 12, 0.0333333350718
23.6500301361, 0.544493794441, 1, 12, 0.0333333350718
-1000, -1000, -1000, 12, 0.0333333350718
-1000, -1000, -1000, 12, 0.0333333350718
-1000, -1000, -1000, 12, 0.0333333350718
-1000, -1000, -1000, 12, 0.0333333350718
-1000, -1000, -1000, 12, 0.0333333350718
-1000, -1000, -1000, 12, 0.0333333350718
-1000, -1000, -1000, 12, 0.0333333350718
-1000, -1000, -1000, 12, 0.0333333350718
-1000, -1000, -1000, 12, 0.0333333350718
-1000, -1000, -1000, 12, 0.0333333350718
-1000, -1000, -1000, 12, 0.0333333350718
-1000, -1000, -1000, 12, 0.0333333350718
-1000, -1000, -1000, 12, 0.0333333350718
-1000, -1000, -1000, 12, 0.0333333350718
-1000, -1000, -1000, 12, 0.0333333350718
28.4983596802, -0.554248511791, 3, 12, 0.0333333350718
-1000, -1000, -1000, 12, 0.0333333350718
28.4869194031, -0.360657125711, 3, 12, 0.0333333350718
-1000, -1000, -1000, 12, 0.0333333350718
28.481502533, -0.319209069014, 3, 12, 0.0333333350718
28.474817276, -0.412499129772, 3, 12, 0.0333333350718
28.4729042053, -0.341802835464, 3, 12, 0.0333333350718
28.4715480804, -0.390990793705, 3, 12, 0.0333333350718
28.4659805298, -0.311406373978, 3, 12, 0.0333333350718
28.4590244293, -0.459250479937, 3, 12, 0.0333333350718
28.4523658752, -0.378830552101, 3, 12, 0.0333333350718
-1000, -1000, -1000, 12, 0.0333333350718
28.4431915283, -0.274519175291, 3, 12, 0.0333333350718
28.4383735657, -0.310957878828, 3, 12, 0.0333333350718
28.4340782166, -0.272975236177, 3, 12, 0.0333333350718
28.4289627075, -0.305304974318, 3, 12, 0.0333333350718
28.422618866, -0.274062097073, 3, 12, 0.0333333350718
-1000, -1000, -1000, 12, 0.0333333350718
-1000, -1000, -1000, 12, 0.0333333350718
-1000, -1000, -1000, 12, 0.0333333350718
28.4274158478, -0.0826092660427, 3, 12, 0.0333333350718
28.4307346344, -0.124929130077, 3, 12, 0.0333333350718
-1000, -1000, -1000, 12, 0.0333333350718
-1000, -1000, -1000, 12, 0.0333333350718
28.4421081543, -0.0946661829948, 3, 12, 0.0333333350718
28.4443588257, -0.0573497191072, 3, 12, 0.0333333350718
28.4464855194, -0.0086188679561, 3, 12, 0.0333333350718
28.4495868683, -0.0233915634453, 3, 12, 0.0333333350718
-1000, -1000, -1000, 12, 0.0333333350718
-1000, -1000, -1000, 12, 0.0333333350718
28.4552898407, -0.0322027653456, 3, 12, 0.0333333350718
28.4587001801, 0.00789402984083, 3, 12, 0.0333333350718
28.4651184082, 0.0715431198478, 3, 12, 0.0333333350718
13.7960681915, -0.447463542223, 5, 12, 0.0333333350718
28.4871063232, 0.249875247478, 3, 12, 0.0333333350718
28.4988002777, 0.257317364216, 3, 12, 0.0333333350718
28.5125350952, 0.188727229834, 3, 12, 0.0333333350718
28.5273189545, 0.252872049809, 3, 12, 0.0333333350718
28.5408287048, 0.277653008699, 3, 12, 0.0333333350718
28.5535373688, 0.243348956108, 3, 12, 0.0333333350718
28.5662593842, 0.145242363214, 3, 12, 0.0333333350718
13.7728738785, -0.423916488886, 5, 12, 0.0333333350718
13.7696228027, -0.356683194637, 5, 13, 0.0333333350718
13.7675771713, -0.417421936989, 5, 13, 0.0333333350718
28.616891861, 0.194096535444, 3, 13, 0.0333333350718
13.7632484436, -0.255220323801, 5, 13, 0.0333333350718
13.7617731094, -0.311268091202, 5, 13, 0.0333333350718
-1000, -1000, -1000, 13, 0.0333333350718
13.7600803375, -0.217287674546, 5, 13, 0.0333333350718
13.7597799301, -0.0910697877407, 5, 13, 0.0333333350718
13.7599000931, -0.0878170654178, 5, 13, 0.0333333350718
28.7018222809, 0.566138803959, 3, 13, 0.0333333350718
13.7606973648, -0.0130559597164, 5, 13, 0.0333333350718
13.7611579895, -0.0841467678547, 5, 13, 0.0333333350718
-1000, -1000, -1000, 13, 0.0333333350718
-1000, -1000, -1000, 13, 0.0333333350718
-1000, -1000, -1000, 13, 0.0333333350718
13.7629556656, -0.0681280493736, 5, 13, 0.0333333350718
-1000, -1000, -1000, 13, 0.0333333350718
13.7639255524, 0.00464264955372, 5, 13, 0.0333333350718
13.7643461227, 0.00454195775092, 5, 13, 0.0333333350718
13.7647914886, 0.0630897507071, 5, 13, 0.0333333350718
13.7652750015, 0.0485595203936, 5, 13, 0.0333333350718
13.7656373978, 0.0792618989944, 5, 13, 0.0333333350718
-1000, -1000, -1000, 13, 0.0333333350718
-1000, -1000, -1000, 13, 0.0333333350718
13.7656269073, 0.240732327104, 5, 13, 0.0333333350718
13.7653150558, 0.309827387333, 5, 13, 0.0333333350718
-1000, -1000, -1000, 13, 0.0333333350718
13.7640247345, 0.339386701584, 5, 13, 0.0333333350718
-1000, -1000, -1000, 13, 0.0333333350718
13.7622423172, 0.374076277018, 5, 13, 0.0333333350718
-1000, -1000, -1000, 13, 0.0333333350718
-1000, -1000, -1000, 13, 0.0333333350718
-1000, -1000, -1000, 13, 0.0333333350718
13.7569360733, 0.291246801615, 5, 13, 0.0333333350718
13.7551898956, 0.290847837925, 5, 13, 0.0333333350718
13.3443107605, -0.562670707703, 4, 13, 0.0333333350718
13.3472518921, -0.397640258074, 4, 13, 0.0333333350718
13.3500642776, -0.489216297865, 4, 13, 0.0333333350718
13.3527097702, -0.284691989422, 4, 13, 0.0333333350718
13.3552179337, -0.277763903141, 4, 13, 0.0333333350718
13.3571271896, -0.286309033632, 4, 13, 0.0333333350718
13.3586864471, -0.298501372337, 4, 13, 0.0333333350718
13.3603878021, -0.212682157755, 4, 13, 0.0333333350718
13.3619127274, -0.259375274181, 4, 13, 0.0333333350718
-1000, -1000, -1000, 13, 0.0333333350718
13.3654994965, -0.205739244819, 4, 13, 0.0333333350718
13.367480278, -0.232605606318, 4, 13, 0.0333333350718
13.3693056107, -0.269076943398, 4, 13, 0.0333333350718
13.371008873, -0.211229845881, 4, 13, 0.0333333350718
13.3730602264, -0.181765198708, 4, 13, 0.0333333350718
-1000, -1000, -1000, 13, 0.0333333350718
13.3758716583, -0.11678404361, 4, 13, 0.0333333350718
13.3771724701, -0.119719877839, 4, 13, 0.0333333350718
13.3783006668, -0.0897806435823, 4, 13, 0.0333333350718
13.3792095184, 0.054616663605, 4, 13, 0.0333333350718
25.7624721527, -0.44544300437, 2, 13, 0.0333333350718
13.3791465759, 0.128702297807, 4, 13, 0.0333333350718
-1000, -1000, -1000, 13, 0.0333333350718
13.3779983521, 0.0547412596643, 4, 13, 0.0333333350718
25.8320426941, -0.460300922394, 2, 13, 0.0333333350718
13.3760957718, 0.110628843307, 4, 13, 0.0333333350718
25.8663406372, -0.506879866123, 2, 13, 0.0333333350718
13.3743839264, 0.122912459075, 4, 13, 0.0333333350718
25.894317627, -0.438245803118, 2, 13, 0.0333333350718
25.9110088348, -0.406003624201, 2, 13, 0.0333333350718
25.9279956818, -0.445358514786, 2, 13, 0.0333333350718
13.3700351715, 0.123422689736, 4, 13, 0.0333333350718
13.3687295914, 0.194888591766, 4, 13, 0.0333333350718
-1000, -1000, -1000, 13, 0.0333333350718
13.3654623032, 0.267151534557, 4, 13, 0.0333333350718
26.0016326904, -0.199848309159, 2, 13, 0.0333333350718
13.3594245911, 0.294835805893, 4, 13, 0.0333333350718
26.0183143616, -0.0953829362988, 2, 13, 0.0333333350718
13.3515930176, 0.376836806536, 4, 13, 0.0333333350718
26.0303592682, -0.0782641917467, 2, 13, 0.0333333350718
26.0342388153, -0.151771351695, 2, 13, 0.0333333350718
26.038225174, -0.0464592315257, 2, 13, 0.0333333350718
-1000, -1000, -1000, 13, 0.0333333350718
26.046257019, -0.137541294098, 2, 13, 0.0333333350718
26.0508041382, -0.0656595155597, 2, 13, 0.0333333350718
26.0544013977, -0.157283902168, 2, 13, 0.0333333350718
26.0576915741, -0.0410094819963, 2, 13, 0.0333333350718
13.3110294342, 0.565173983574, 4, 13, 0.0333333350718
26.0638694763, -0.0786701440811, 2, 13, 0.0333333350718
-1000, -1000, -1000, 13, 0.0333333350718
-1000, -1000, -1000, 13, 0.0333333350718
26.0646591187, 0.0718748196959, 2, 13, 0.0333333350718
26.0604972839, 0.173502117395, 2, 13, 0.0333333350718
-1000, -1000, -1000, 13, 0.0333333350718
-1000, -1000, -1000, 13, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
25.9885921478, 0.239570423961, 2, 14, 0.0333333350718
25.9726905823, 0.321868985891, 2, 14, 0.0333333350718
25.9542655945, 0.338401913643, 2, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
25.8938541412, 0.258857190609, 2, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
25.8479976654, 0.399247705936, 2, 14, 0.0333333350718
25.8201847076, 0.498353332281, 2, 14, 0.0333333350718
25.7927074432, 0.571930408478, 2, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
24.4986763, -0.47530451417, 0, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
24.3939380646, -0.27704256773, 0, 14, 0.0333333350718
24.3510227203, -0.291601836681, 0, 14, 0.0333333350718
24.3135414124, -0.236381053925, 0, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
24.2307281494, -0.331867694855, 0, 14, 0.0333333350718
24.1943798065, -0.262029290199, 0, 14, 0.0333333350718
24.1588115692, -0.221455290914, 0, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
24.0265865326, -0.346852302551, 0, 14, 0.0333333350718
23.9809055328, -0.359825193882, 0, 14, 0.0333333350718
23.9416790009, -0.293148636818, 0, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
23.8632354736, -0.238435909152, 0, 14, 0.0333333350718
23.8104820251, -0.16810336709, 0, 14, 0.0333333350718
23.7714309692, -0.0937297716737, 0, 14, 0.0333333350718
23.7304649353, 0.0154776219279, 0, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
23.6437969208, 0.0193488635123, 0, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
23.522819519, 0.0382427461445, 0, 14, 0.0333333350718
23.4734630585, -0.0506315790117, 0, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
23.3872776031, 0.0647722184658, 0, 14, 0.0333333350718
23.3369407654, 0.06770067662, 0, 14, 0.0333333350718
23.2849445343, -0.0213519148529, 0, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
23.2036628723, 0.139973685145, 0, 14, 0.0333333350718
23.1568031311, 0.181516170502, 0, 14, 0.0333333350718
23.1167106628, 0.176801383495, 0, 14, 0.0333333350718
23.0718803406, 0.171289026737, 0, 14, 0.0333333350718
23.0298919678, 0.203378498554, 0, 14, 0.0333333350718
22.989107132, 0.270677357912, 0, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
22.8308734894, 0.330418139696, 0, 14, 0.0333333350718
22.7907238007, 0.330935120583, 0, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
22.7142620087, 0.229177355766, 0, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
22.6316375732, 0.310820966959, 0, 14, 0.0333333350718
22.5883693695, 0.353066891432, 0, 14, 0.0333333350718
22.5558414459, 0.34770360589, 0, 14, 0.0333333350718
22.5196704865, 0.367183327675, 0, 14, 0.0333333350718
22.483253479, 0.558494210243, 0, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
-1000, -1000, -1000, 14, 0.0333333350718
-1000, -1000, -1000, 15, 0.0333333350718
-1000, -1000, -1000, 15, 0.0333333350718
-1000, -1000, -1000, 15, 0.0333333350718
-1000, -1000, -1000, 15, 0.0333333350718
-1000, -1000, -1000, 15, 0.0333333350718
-1000, -1000, -1000, 15, 0.0333333350718
-1000, -1000, -1000, 15, 0.0333333350718
-1000, -1000, -1000, 15, 0.0333333350718
-1000, -1000, -1000, 15, 0.0333333350718
-1000, -1000, -1000, 15, 0.0333333350718
-1000, -1000, -1000, 15, 0.0333333350718
-1000, -1000, -1000, 15, 0.0333333350718
-1000, -1000, -1000, 15, 0.0333333350718
-1000, -1000, -1000, 15, 0.0333333350718
-1000, -1000, -1000, 15, 0.0333333350718
-1000, -1000, -1000, 15, 0.0333333350718
-1000, -1000, -1000, 15, 0.0333333350718
-1000, -1000, -1000, 15, 0.0333333350718
23.7875652313, -0.452720433474, 1, 15, 0.0333333350718
23.7489509583, -0.396848291159, 1, 15, 0.0333333350718
23.7080192566, -0.343673199415, 1, 15, 0.0333333350718
23.6606998444, -0.432102888823, 1, 15, 0.0333333350718
23.6070785522, -0.43487906456, 1, 15, 0.0333333350718
-1000, -1000, -1000, 15, 0.0333333350718
-1000, -1000, -1000, 15, 0.0333333350718
23.4714355469, -0.364378839731, 1, 15, 0.0333333350718
23.4255313873, -0.340025305748, 1, 15, 0.0333333350718
23.3848438263, -0.324309498072, 1, 15, 0.0333333350718
-1000, -1000, -1000, 15, 0.0333333350718
23.3008575439, -0.355622202158, 1, 15, 0.0333333350718
-1000, -1000, -1000, 15, 0.0333333350718
23.2121963501, -0.322402894497, 1, 15, 0.0333333350718
23.1653442383, -0.246997833252, 1, 15, 0.0333333350718
23.1227321625, -0.304565280676, 1, 15, 0.0333333350718
23.0714435577, -0.164705350995, 1, 15, 0.0333333350718
23.0179309845, -0.0432432331145, 1, 15, 0.0333333350718
22.96326828, -0.10116623342, 1, 15, 0.0333333350718
22.9171600342, -0.109052635729, 1, 15, 0.0333333350718
22.8604717255, -0.0144123593345, 1, 15, 0.0333333350718
22.8055763245, 0.00831590406597, 1, 15, 0.0333333350718
22.7511920929, -0.0240725073963, 1, 15, 0.0333333350718
22.6944179535, 0.0624545477331, 1, 15, 0.0333333350718
22.6401157379, -0.0486404187977, 1, 15, 0.0333333350718
22.5943088531, -0.0677678883076, 1, 15, 0.0333333350718
22.547498703, 0.0102097177878, 1, 15, 0.0333333350718
-1000, -1000, -1000, 15, 0.0333333350718
22.4435501099, -0.0804613307118, 1, 15, 0.0333333350718
22.4021453857, -0.0211751535535, 1, 15, 0.0333333350718
22.3544654846, 0.0962504148483, 1, 15, 0.0333333350718
22.3113956451, 0.0945153534412, 1, 15, 0.0333333350718
-1000, -1000, -1000, 15, 0.0333333350718
-1000, -1000, -1000, 15, 0.0333333350718
22.1626605988, 0.253236204386, 1, 15, 0.0333333350718
22.1159763336, 0.323209762573, 1, 15, 0.0333333350718
-1000, -1000, -1000, 15, 0.0333333350718
22.0149688721, 0.340261220932, 1, 15, 0.0333333350718
-1000, -1000, -1000, 15, 0.0333333350718
-1000, -1000, -1000, 15, 0.0333333350718
21.8688735962, 0.329071581364, 1, 15, 0.0333333350718
21.8273696899, 0.248116195202, 1, 15, 0.0333333350718
-1000, -1000, -1000, 15, 0.0333333350718
21.7359580994, 0.296559214592, 1, 15, 0.0333333350718
21.6902828217, 0.257376730442, 1, 15, 0.0333333350718
21.6395454407, 0.301097840071, 1, 15, 0.0333333350718
21.5908737183, 0.351369947195, 1, 15, 0.0333333350718
-1000, -1000, -1000, 15, 0.0333333350718
21.503276825, 0.477063804865, 1, 15, 0.0333333350718
-1000, -1000, -1000, 15, 0.0333333350718
-1000, -1000, -1000, 15, 0.0333333350718
-1000, -1000, -1000, 15, 0.0333333350718
-1000, -1000, -1000, 15, 0.0333333350718
-1000, -1000, -1000, 15, 0.0333333350718
-1000, -1000, -1000, 15, 0.0333333350718
